Date,USD,JPY
03-09-2013,1.3172,130.98
02-09-2013,1.3207,131.09
30-08-2013,1.3235,130.01
29-08-2013,1.3266,130.34
28-08-2013,1.3347,130.1
27-08-2013,1.3338,130.07
26-08-2013,1.3361,131.74
23-08-2013,1.3355,132.35
22-08-2013,1.3323,131.45
21-08-2013,1.3384,130.52
20-08-2013,1.3392,130.33
19-08-2013,1.3344,130.72
16-08-2013,1.334,130.03
15-08-2013,1.3297,130.48
14-08-2013,1.3243,130.17
13-08-2013,1.329,130.27
12-08-2013,1.328,128.66
09-08-2013,1.3373,128.96
08-08-2013,1.336,128.68
07-08-2013,1.3305,129.21
06-08-2013,1.328,130.27
05-08-2013,1.3257,130.62
02-08-2013,1.3203,131.78
01-08-2013,1.3236,130.69
31-07-2013,1.3275,130
30-07-2013,1.3284,129.99
29-07-2013,1.327,129.91
26-07-2013,1.326,130.84
25-07-2013,1.3202,131.81
24-07-2013,1.3246,132.6
23-07-2013,1.318,131.91
22-07-2013,1.3166,131.47
19-07-2013,1.3123,131.67
18-07-2013,1.3093,131.22
17-07-2013,1.3136,131.15
16-07-2013,1.3118,130.35
15-07-2013,1.3012,130.68
12-07-2013,1.3034,129.75
11-07-2013,1.3044,129.63
10-07-2013,1.2813,128.44
09-07-2013,1.2857,130.07
08-07-2013,1.285,130.04
05-07-2013,1.2883,128.97
04-07-2013,1.2984,129.64
03-07-2013,1.2959,128.85
02-07-2013,1.3017,130.08
01-07-2013,1.3037,129.99
28-06-2013,1.308,129.39
27-06-2013,1.3032,127.93
26-06-2013,1.3024,127.33
25-06-2013,1.3134,127.79
24-06-2013,1.3086,128.54
21-06-2013,1.318,128.66
20-06-2013,1.32,129.26
19-06-2013,1.3406,127.44
18-06-2013,1.3374,127.55
17-06-2013,1.3337,126.36
14-06-2013,1.3303,126.37
13-06-2013,1.3315,125.36
12-06-2013,1.3277,128.3
11-06-2013,1.3273,128.6
10-06-2013,1.3209,130.47
07-06-2013,1.326,126.81
06-06-2013,1.3118,129.96
05-06-2013,1.3067,130.13
04-06-2013,1.3092,131.28
03-06-2013,1.3008,130.37
31-05-2013,1.3006,130.47
30-05-2013,1.2944,131.7
29-05-2013,1.2952,130.9
28-05-2013,1.2938,131.98
27-05-2013,1.2939,130.59
24-05-2013,1.2939,131.25
23-05-2013,1.2888,131.07
22-05-2013,1.2923,133.26
21-05-2013,1.2866,132.33
20-05-2013,1.2853,131.86
17-05-2013,1.2869,131.87
16-05-2013,1.289,132.15
15-05-2013,1.2864,132.04
14-05-2013,1.2977,131.88
13-05-2013,1.2973,132.01
10-05-2013,1.2988,131.94
09-05-2013,1.3142,129.8
08-05-2013,1.3135,129.89
07-05-2013,1.3107,129.98
06-05-2013,1.3107,130.18
03-05-2013,1.3114,128.6
02-05-2013,1.3191,129.04
30-04-2013,1.3072,127.35
29-04-2013,1.3113,128.27
26-04-2013,1.2999,128.13
25-04-2013,1.308,129.67
24-04-2013,1.3006,129.46
23-04-2013,1.299,128.56
22-04-2013,1.3037,130
19-04-2013,1.3115,130.21
18-04-2013,1.3045,128.4
17-04-2013,1.3129,128.61
16-04-2013,1.3129,128.37
15-04-2013,1.3081,127.83
12-04-2013,1.3052,129.54
11-04-2013,1.3119,130.39
10-04-2013,1.3086,129.69
09-04-2013,1.304,128.92
08-04-2013,1.3023,128.46
05-04-2013,1.2944,124.49
04-04-2013,1.2818,122.31
03-04-2013,1.2828,119.96
02-04-2013,1.284,119.79
28-03-2013,1.2805,120.87
27-03-2013,1.2768,120.3
26-03-2013,1.2861,121.25
25-03-2013,1.2935,122.55
22-03-2013,1.2948,122.85
21-03-2013,1.291,122.95
20-03-2013,1.2945,123.69
19-03-2013,1.2944,123.49
18-03-2013,1.2929,122.88
15-03-2013,1.3086,125.56
14-03-2013,1.2937,124.79
13-03-2013,1.2981,124.59
12-03-2013,1.3053,125.25
11-03-2013,1.2994,124.91
08-03-2013,1.309,125.5
07-03-2013,1.301,122.8
06-03-2013,1.3035,121.85
05-03-2013,1.3034,121.45
04-03-2013,1.3007,121.67
01-03-2013,1.3,120.53
28-02-2013,1.3129,121.07
27-02-2013,1.3097,120.06
26-02-2013,1.3077,120.2
25-02-2013,1.3304,125
22-02-2013,1.3186,122.98
21-02-2013,1.3186,122.85
20-02-2013,1.337,125.09
19-02-2013,1.3349,124.81
18-02-2013,1.3352,125.24
15-02-2013,1.3325,124.03
14-02-2013,1.3327,124.39
13-02-2013,1.348,125.95
12-02-2013,1.3438,126.6
11-02-2013,1.3391,125.12
08-02-2013,1.3374,123.52
07-02-2013,1.3546,126.88
06-02-2013,1.3517,126.48
05-02-2013,1.3537,126.33
04-02-2013,1.3552,125.63
01-02-2013,1.3644,125.78
31-01-2013,1.355,123.32
30-01-2013,1.3541,123.55
29-01-2013,1.3433,121.52
28-01-2013,1.3444,122.21
25-01-2013,1.3469,122.71
24-01-2013,1.3349,119.73
23-01-2013,1.333,117.98
22-01-2013,1.3317,118.18
21-01-2013,1.3323,119.37
18-01-2013,1.3324,119.87
17-01-2013,1.3368,119.32
16-01-2013,1.3277,117.06
15-01-2013,1.3327,118.04
14-01-2013,1.3341,119.1
11-01-2013,1.3274,118.18
10-01-2013,1.3113,115.76
09-01-2013,1.3056,114.34
08-01-2013,1.3086,114.56
07-01-2013,1.3039,114.48
04-01-2013,1.3012,114.96
03-01-2013,1.3102,113.93
02-01-2013,1.3262,115.38
31-12-2012,1.3194,113.61
28-12-2012,1.3183,113.5
27-12-2012,1.3266,113.87
24-12-2012,1.3218,111.64
21-12-2012,1.3209,110.99
20-12-2012,1.3246,111.52
19-12-2012,1.3302,112.36
18-12-2012,1.3178,110.53
17-12-2012,1.316,110.39
14-12-2012,1.3081,109.55
13-12-2012,1.3077,109.18
12-12-2012,1.304,108.12
11-12-2012,1.2993,107.11
10-12-2012,1.293,106.23
07-12-2012,1.2905,106.19
06-12-2012,1.3072,107.66
05-12-2012,1.3065,107.31
04-12-2012,1.3092,107.28
03-12-2012,1.3057,107.36
30-11-2012,1.2986,107.37
29-11-2012,1.2994,106.72
28-11-2012,1.2891,105.44
27-11-2012,1.2961,106.46
26-11-2012,1.2964,106.47
23-11-2012,1.2909,106.19
22-11-2012,1.2893,106.42
21-11-2012,1.2805,105.49
20-11-2012,1.2809,104.39
19-11-2012,1.2762,103.6
16-11-2012,1.2745,103.44
15-11-2012,1.2756,103.66
14-11-2012,1.2726,102
13-11-2012,1.2696,100.93
12-11-2012,1.2735,101.13
09-11-2012,1.2694,100.44
08-11-2012,1.2736,101.74
07-11-2012,1.2746,102.11
06-11-2012,1.28,102.6
05-11-2012,1.2777,102.6
02-11-2012,1.285,103.55
01-11-2012,1.2975,103.82
31-10-2012,1.2993,103.78
30-10-2012,1.2962,103
29-10-2012,1.2898,102.69
26-10-2012,1.2908,103.15
25-10-2012,1.2993,104.15
24-10-2012,1.2942,103.33
23-10-2012,1.3005,103.84
22-10-2012,1.3063,104.27
19-10-2012,1.3035,103.27
18-10-2012,1.3118,104.01
17-10-2012,1.312,103.23
16-10-2012,1.3046,102.94
15-10-2012,1.2971,102.1
12-10-2012,1.297,101.7
11-10-2012,1.2918,101.26
10-10-2012,1.2889,100.94
09-10-2012,1.2953,101.35
08-10-2012,1.2958,101.45
05-10-2012,1.3002,102.02
04-10-2012,1.2951,101.88
03-10-2012,1.2904,101.1
02-10-2012,1.293,101.02
01-10-2012,1.2877,100.42
28-09-2012,1.293,100.37
27-09-2012,1.2874,99.98
26-09-2012,1.2845,99.82
25-09-2012,1.2932,100.57
24-09-2012,1.2916,100.79
21-09-2012,1.2988,101.58
20-09-2012,1.2954,101.21
19-09-2012,1.3002,102.38
18-09-2012,1.3054,102.64
17-09-2012,1.3086,102.61
14-09-2012,1.3095,102.24
13-09-2012,1.291,100.24
12-09-2012,1.2896,100.45
11-09-2012,1.2787,99.7
10-09-2012,1.2776,99.98
07-09-2012,1.2706,100.26
06-09-2012,1.2638,99.36
05-09-2012,1.2578,98.67
04-09-2012,1.2579,98.58
03-09-2012,1.2568,98.43
31-08-2012,1.2611,98.96
30-08-2012,1.2544,98.63
29-08-2012,1.2545,98.63
28-08-2012,1.2548,98.59
27-08-2012,1.253,98.71
24-08-2012,1.2507,98.16
23-08-2012,1.2552,98.68
22-08-2012,1.2448,98.65
21-08-2012,1.2428,98.81
20-08-2012,1.23,97.82
17-08-2012,1.2337,97.97
16-08-2012,1.2279,97.38
15-08-2012,1.2276,96.98
14-08-2012,1.2352,97.14
13-08-2012,1.2339,96.61
10-08-2012,1.2262,96.12
09-08-2012,1.2301,96.53
08-08-2012,1.2336,96.68
07-08-2012,1.2436,97.58
06-08-2012,1.2379,96.99
03-08-2012,1.2245,95.85
02-08-2012,1.2346,96.64
01-08-2012,1.2298,96.2
31-07-2012,1.2284,96.03
30-07-2012,1.2246,95.78
27-07-2012,1.2317,96.29
26-07-2012,1.226,95.79
25-07-2012,1.2134,94.97
24-07-2012,1.2089,94.63
23-07-2012,1.2105,94.72
20-07-2012,1.22,95.86
19-07-2012,1.2287,96.51
18-07-2012,1.2234,96.63
17-07-2012,1.2281,97.14
16-07-2012,1.2177,96.25
13-07-2012,1.2185,96.6
12-07-2012,1.2178,96.63
11-07-2012,1.226,97.14
10-07-2012,1.2285,97.64
09-07-2012,1.2293,97.81
06-07-2012,1.2377,98.87
05-07-2012,1.2426,99.14
04-07-2012,1.256,100.28
03-07-2012,1.2575,100.26
02-07-2012,1.2593,100.51
29-06-2012,1.259,100.13
28-06-2012,1.2418,98.6
27-06-2012,1.2478,99.49
26-06-2012,1.2475,98.97
25-06-2012,1.2488,99.57
22-06-2012,1.2539,100.68
21-06-2012,1.267,101.46
20-06-2012,1.2704,100.24
19-06-2012,1.2619,99.57
18-06-2012,1.2618,99.75
15-06-2012,1.2596,99.24
14-06-2012,1.2551,99.51
13-06-2012,1.2534,99.8
12-06-2012,1.2492,99.4
11-06-2012,1.2544,99.6
08-06-2012,1.2468,98.9
07-06-2012,1.2595,100.08
06-06-2012,1.2485,98.82
05-06-2012,1.2429,97.25
04-06-2012,1.2437,97.16
01-06-2012,1.2322,96.25
31-05-2012,1.2403,97.66
30-05-2012,1.2438,98.38
29-05-2012,1.2523,99.64
28-05-2012,1.2566,99.75
25-05-2012,1.2546,99.8
24-05-2012,1.2557,99.75
23-05-2012,1.2659,100.59
22-05-2012,1.2768,101.99
21-05-2012,1.275,101.06
18-05-2012,1.2721,100.95
17-05-2012,1.2682,101.77
16-05-2012,1.2738,102.53
15-05-2012,1.2843,102.65
14-05-2012,1.2863,102.64
11-05-2012,1.2944,103.48
10-05-2012,1.2961,103.31
09-05-2012,1.295,102.99
08-05-2012,1.3025,104.01
07-05-2012,1.3033,104.19
04-05-2012,1.3132,105.41
03-05-2012,1.3123,105.49
02-05-2012,1.3131,105.31
30-04-2012,1.3214,105.85
27-04-2012,1.3229,106.75
26-04-2012,1.3215,106.96
25-04-2012,1.3206,107.35
24-04-2012,1.3161,106.87
23-04-2012,1.3131,106.51
20-04-2012,1.3192,107.81
19-04-2012,1.3086,106.92
18-04-2012,1.3093,106.64
17-04-2012,1.3132,105.96
16-04-2012,1.3024,105.18
13-04-2012,1.3148,106.49
12-04-2012,1.3153,106.54
11-04-2012,1.3131,106.18
10-04-2012,1.3114,106.48
05-04-2012,1.3068,107.06
04-04-2012,1.3142,108.22
03-04-2012,1.3315,109.3
02-04-2012,1.3319,109.95
30-03-2012,1.3356,109.56
29-03-2012,1.3272,109.21
28-03-2012,1.3337,110.74
27-03-2012,1.3333,110.57
26-03-2012,1.3276,109.82
23-03-2012,1.3242,109.1
22-03-2012,1.3167,109.4
21-03-2012,1.3225,111.11
20-03-2012,1.3198,110.48
19-03-2012,1.315,109.73
16-03-2012,1.3116,109.81
15-03-2012,1.3057,108.82
14-03-2012,1.3062,109.16
13-03-2012,1.3057,108.03
12-03-2012,1.3119,107.79
09-03-2012,1.3191,107.93
08-03-2012,1.3242,108.18
07-03-2012,1.312,105.95
06-03-2012,1.3153,106.66
05-03-2012,1.322,107.54
02-03-2012,1.3217,107.74
01-03-2012,1.3312,107.95
29-02-2012,1.3443,107.92
28-02-2012,1.3454,108.39
27-02-2012,1.3388,107.81
24-02-2012,1.3412,107.99
23-02-2012,1.33,106.72
22-02-2012,1.323,106.22
21-02-2012,1.3222,105.38
20-02-2012,1.3266,105.47
17-02-2012,1.3159,104.39
16-02-2012,1.2982,102.31
15-02-2012,1.3092,102.73
14-02-2012,1.3169,102.85
13-02-2012,1.3254,102.86
10-02-2012,1.3189,102.43
09-02-2012,1.3288,102.63
08-02-2012,1.3274,102.11
07-02-2012,1.3113,100.67
06-02-2012,1.3042,99.97
03-02-2012,1.316,100.3
02-02-2012,1.3094,99.66
01-02-2012,1.3175,100.29
31-01-2012,1.3176,100.63
30-01-2012,1.311,100.53
27-01-2012,1.3145,101.18
26-01-2012,1.3145,101.98
25-01-2012,1.2942,101.02
24-01-2012,1.3003,100.89
23-01-2012,1.3017,100.1
20-01-2012,1.2902,99.53
19-01-2012,1.2911,99.19
18-01-2012,1.2831,98.53
17-01-2012,1.279,98.2
16-01-2012,1.2669,97.25
13-01-2012,1.2771,98.06
12-01-2012,1.2736,97.92
11-01-2012,1.2718,97.87
10-01-2012,1.2808,98.39
09-01-2012,1.2728,97.87
06-01-2012,1.2776,98.56
05-01-2012,1.2832,98.67
04-01-2012,1.2948,99.43
03-01-2012,1.3014,99.86
02-01-2012,1.2935,99.52
30-12-2011,1.2939,100.2
29-12-2011,1.2889,100.24
28-12-2011,1.3074,101.51
27-12-2011,1.3069,101.75
23-12-2011,1.3057,101.93
22-12-2011,1.3047,101.93
21-12-2011,1.3054,101.66
20-12-2011,1.3074,101.88
19-12-2011,1.3039,101.52
16-12-2011,1.3064,101.7
15-12-2011,1.3019,101.3
14-12-2011,1.2993,101.44
13-12-2011,1.3181,102.6
12-12-2011,1.3251,103.12
09-12-2011,1.3384,103.95
08-12-2011,1.341,103.72
07-12-2011,1.3377,103.99
06-12-2011,1.3394,104.15
05-12-2011,1.3442,104.81
02-12-2011,1.3511,105.25
01-12-2011,1.3492,104.84
30-11-2011,1.3418,104
29-11-2011,1.3336,103.82
28-11-2011,1.3348,103.82
25-11-2011,1.3229,102.59
24-11-2011,1.3373,103.07
23-11-2011,1.3387,103.37
22-11-2011,1.3535,104.15
21-11-2011,1.3458,103.44
18-11-2011,1.3576,104.06
17-11-2011,1.348,103.76
16-11-2011,1.3484,103.77
15-11-2011,1.3532,104.16
14-11-2011,1.3659,105.18
11-11-2011,1.365,105.59
10-11-2011,1.3616,105.66
09-11-2011,1.3633,105.96
08-11-2011,1.3788,107.51
07-11-2011,1.3742,107.3
04-11-2011,1.3773,107.55
03-11-2011,1.3773,107.33
02-11-2011,1.3809,107.78
01-11-2011,1.3627,106.58
31-10-2011,1.4001,109.22
28-10-2011,1.416,107.29
27-10-2011,1.4038,106.39
26-10-2011,1.3927,105.67
25-10-2011,1.3918,105.98
24-10-2011,1.3856,105.45
21-10-2011,1.3798,105.82
20-10-2011,1.3807,106.07
19-10-2011,1.3828,106.19
18-10-2011,1.3676,104.97
17-10-2011,1.3776,106.43
14-10-2011,1.3807,106.42
13-10-2011,1.3727,105.48
12-10-2011,1.3766,105.77
11-10-2011,1.3607,104.26
10-10-2011,1.3593,104.26
07-10-2011,1.3434,103.02
06-10-2011,1.3269,101.87
05-10-2011,1.3337,102.25
04-10-2011,1.3181,101.08
03-10-2011,1.3327,102.39
30-09-2011,1.3503,103.79
29-09-2011,1.3615,104.46
28-09-2011,1.3631,104.22
27-09-2011,1.3579,103.83
26-09-2011,1.35,103.05
23-09-2011,1.343,102.32
22-09-2011,1.3448,102.59
21-09-2011,1.3636,104.07
20-09-2011,1.371,104.92
19-09-2011,1.3641,104.62
16-09-2011,1.376,105.6
15-09-2011,1.3795,105.67
14-09-2011,1.3729,105.48
13-09-2011,1.3645,105.01
12-09-2011,1.3656,105.32
09-09-2011,1.3817,107.48
08-09-2011,1.4044,108.41
07-09-2011,1.4036,108.38
06-09-2011,1.4099,109.09
05-09-2011,1.4126,108.56
02-09-2011,1.4255,109.56
01-09-2011,1.4285,110.08
31-08-2011,1.445,110.55
30-08-2011,1.4402,110.55
29-08-2011,1.4487,111.05
26-08-2011,1.4402,110.41
25-08-2011,1.4424,111.31
24-08-2011,1.4433,110.51
23-08-2011,1.4462,110.72
22-08-2011,1.4413,110.65
19-08-2011,1.4385,110
18-08-2011,1.4369,110.08
17-08-2011,1.4477,110.77
16-08-2011,1.436,110.12
15-08-2011,1.4309,109.87
12-08-2011,1.425,109.07
11-08-2011,1.4143,108.29
10-08-2011,1.4367,109.84
09-08-2011,1.4267,110.24
08-08-2011,1.4225,110.79
05-08-2011,1.4155,111.25
04-08-2011,1.4229,113.24
03-08-2011,1.43,110.18
02-08-2011,1.417,109.61
01-08-2011,1.4415,110.84
29-07-2011,1.426,110.59
28-07-2011,1.426,110.86
27-07-2011,1.4446,112.46
26-07-2011,1.4471,113.02
25-07-2011,1.438,112.46
22-07-2011,1.4391,112.83
21-07-2011,1.4222,112.09
20-07-2011,1.4207,112.05
19-07-2011,1.416,111.77
18-07-2011,1.4045,111.1
15-07-2011,1.4146,111.97
14-07-2011,1.4202,112.24
13-07-2011,1.4073,111.65
12-07-2011,1.3975,111.35
11-07-2011,1.4056,113.16
08-07-2011,1.4242,115.98
07-07-2011,1.4247,115.64
06-07-2011,1.4318,116.03
05-07-2011,1.4461,117.23
04-07-2011,1.45,117.11
01-07-2011,1.4488,116.92
30-06-2011,1.4453,116.25
29-06-2011,1.4425,116.93
28-06-2011,1.4261,115.31
27-06-2011,1.4205,114.74
24-06-2011,1.422,114.06
23-06-2011,1.4212,114.58
22-06-2011,1.4397,115.36
21-06-2011,1.4373,115.2
20-06-2011,1.4235,114.24
17-06-2011,1.427,114.71
16-06-2011,1.4088,113.63
15-06-2011,1.4292,115.54
14-06-2011,1.4448,115.91
13-06-2011,1.4354,115.39
10-06-2011,1.4486,116
09-06-2011,1.4614,116.86
08-06-2011,1.4608,116.6
07-06-2011,1.4652,117.55
06-06-2011,1.4596,117.05
03-06-2011,1.4488,116.89
02-06-2011,1.446,116.6
01-06-2011,1.4408,117.11
31-05-2011,1.4385,117.22
30-05-2011,1.4272,115.36
27-05-2011,1.4265,115.7
26-05-2011,1.4168,115.95
25-05-2011,1.4069,115.47
24-05-2011,1.4089,115.45
23-05-2011,1.402,114.68
20-05-2011,1.4237,116.27
19-05-2011,1.4265,116.83
18-05-2011,1.4227,115.45
17-05-2011,1.4171,115.69
16-05-2011,1.4143,114.35
13-05-2011,1.428,115.32
12-05-2011,1.4153,114.54
11-05-2011,1.4357,116.47
10-05-2011,1.4358,115.72
09-05-2011,1.4397,116.28
06-05-2011,1.4501,116.5
05-05-2011,1.4814,118.2
04-05-2011,1.4882,120.62
03-05-2011,1.478,119.36
02-05-2011,1.4837,120.85
29-04-2011,1.486,120.67
28-04-2011,1.4794,120.97
27-04-2011,1.4668,120.66
26-04-2011,1.4617,119.43
21-04-2011,1.4584,119.52
20-04-2011,1.4515,120.13
19-04-2011,1.4302,118.23
18-04-2011,1.4275,118.25
15-04-2011,1.445,120.37
14-04-2011,1.4401,119.85
13-04-2011,1.4493,121.84
12-04-2011,1.447,121.87
11-04-2011,1.4434,122.26
08-04-2011,1.4401,122.8
07-04-2011,1.4283,121.7
06-04-2011,1.43,121.82
05-04-2011,1.4166,119.4
04-04-2011,1.424,119.56
01-04-2011,1.4141,118.56
31-03-2011,1.4207,117.61
30-03-2011,1.409,117.01
29-03-2011,1.4066,115.6
28-03-2011,1.4032,114.59
25-03-2011,1.4115,114.57
24-03-2011,1.4128,114.34
23-03-2011,1.4136,114.42
22-03-2011,1.4211,115.15
21-03-2011,1.4194,115.04
18-03-2011,1.413,114.68
17-03-2011,1.4004,110.42
16-03-2011,1.3951,112.43
15-03-2011,1.3884,112.39
14-03-2011,1.3948,114.16
11-03-2011,1.3773,113.24
10-03-2011,1.3817,114.78
09-03-2011,1.3928,115.14
08-03-2011,1.3898,114.64
07-03-2011,1.4028,115.15
04-03-2011,1.3957,115.63
03-03-2011,1.385,113.43
02-03-2011,1.3809,113.33
01-03-2011,1.3825,113.39
28-02-2011,1.3834,113.26
25-02-2011,1.3762,112.52
24-02-2011,1.3773,112.69
23-02-2011,1.3731,113.69
22-02-2011,1.3667,113.63
21-02-2011,1.3668,113.68
18-02-2011,1.3627,113.62
17-02-2011,1.356,113.39
16-02-2011,1.351,113.12
15-02-2011,1.351,113.21
14-02-2011,1.344,112.15
11-02-2011,1.3524,113.01
10-02-2011,1.3604,112.71
09-02-2011,1.3647,112.65
08-02-2011,1.3635,112.09
07-02-2011,1.3553,111.52
04-02-2011,1.3631,111.42
03-02-2011,1.3745,112.46
02-02-2011,1.3803,112.35
01-02-2011,1.3755,112.19
31-01-2011,1.3692,112.49
28-01-2011,1.371,112.76
27-01-2011,1.3716,113.9
26-01-2011,1.3681,112.47
25-01-2011,1.3596,112.08
24-01-2011,1.3571,112.46
21-01-2011,1.3521,111.87
20-01-2011,1.3472,110.93
19-01-2011,1.3506,110.85
18-01-2011,1.3371,110.29
17-01-2011,1.3311,109.91
14-01-2011,1.3349,110.71
13-01-2011,1.3199,109.5
12-01-2011,1.2973,108.17
11-01-2011,1.2948,107.61
10-01-2011,1.2903,107.17
07-01-2011,1.2961,108.29
06-01-2011,1.3091,108.92
05-01-2011,1.3213,108.72
04-01-2011,1.3421,110.2
03-01-2011,1.3348,108.7
31-12-2010,1.3362,108.65
30-12-2010,1.328,108.24
29-12-2010,1.3136,107.99
28-12-2010,1.3195,108.2
27-12-2010,1.3136,108.89
24-12-2010,1.3099,108.63
23-12-2010,1.3064,108.95
22-12-2010,1.3112,109.68
21-12-2010,1.3155,110
20-12-2010,1.3147,110.1
17-12-2010,1.326,111.26
16-12-2010,1.3238,111.28
15-12-2010,1.336,111.88
14-12-2010,1.3435,111.63
13-12-2010,1.3267,111.55
10-12-2010,1.3244,110.8
09-12-2010,1.3214,111.02
08-12-2010,1.32,111.08
07-12-2010,1.3363,110.43
06-12-2010,1.328,110.06
03-12-2010,1.3246,110.86
02-12-2010,1.3155,110.97
01-12-2010,1.3115,110.37
30-11-2010,1.2998,109
29-11-2010,1.3146,110.73
26-11-2010,1.3225,110.92
25-11-2010,1.3321,111.35
24-11-2010,1.3339,111.28
23-11-2010,1.3496,112.5
22-11-2010,1.3647,113.97
19-11-2010,1.3674,114.09
18-11-2010,1.3647,113.72
17-11-2010,1.3481,112.5
16-11-2010,1.3612,113.21
15-11-2010,1.3626,113.31
12-11-2010,1.3711,112.59
11-11-2010,1.37,112.78
10-11-2010,1.377,113.48
09-11-2010,1.3945,112.44
08-11-2010,1.3917,112.88
05-11-2010,1.4084,114.41
04-11-2010,1.4244,115.15
03-11-2010,1.4014,113.67
02-11-2010,1.4018,113.18
01-11-2010,1.3926,111.94
29-10-2010,1.3857,111.87
28-10-2010,1.3857,112.57
27-10-2010,1.3803,112.78
26-10-2010,1.3912,113.11
25-10-2010,1.4031,113.21
22-10-2010,1.3934,113.18
21-10-2010,1.4016,113.65
20-10-2010,1.3861,112.59
19-10-2010,1.3859,113.16
18-10-2010,1.3896,113
15-10-2010,1.4089,114.28
14-10-2010,1.4101,114.43
13-10-2010,1.3958,114.23
12-10-2010,1.3833,113.35
11-10-2010,1.3936,114.24
08-10-2010,1.3874,114.21
07-10-2010,1.397,115.1
06-10-2010,1.3856,114.98
05-10-2010,1.378,114.8
04-10-2010,1.3705,114.1
01-10-2010,1.3726,114.26
30-09-2010,1.3648,113.68
29-09-2010,1.3611,113.85
28-09-2010,1.346,113.22
27-09-2010,1.3477,113.52
24-09-2010,1.3412,113.2
23-09-2010,1.3323,112.49
22-09-2010,1.3364,113.14
21-09-2010,1.312,112.05
20-09-2010,1.3074,112.07
17-09-2010,1.306,111.98
16-09-2010,1.3078,111.93
15-09-2010,1.2989,111.04
14-09-2010,1.285,107.04
13-09-2010,1.2801,107.69
10-09-2010,1.2725,106.84
09-09-2010,1.2715,106.46
08-09-2010,1.2697,106.41
07-09-2010,1.2744,106.86
06-09-2010,1.2874,108.42
03-09-2010,1.2834,108.38
02-09-2010,1.2818,107.81
01-09-2010,1.28,107.54
31-08-2010,1.268,107.07
30-08-2010,1.27,107.54
27-08-2010,1.2713,107.74
26-08-2010,1.2693,107.15
25-08-2010,1.2613,106.49
24-08-2010,1.2611,106.19
23-08-2010,1.2704,108.23
20-08-2010,1.2711,108.54
19-08-2010,1.2836,109.82
18-08-2010,1.288,109.93
17-08-2010,1.286,109.66
16-08-2010,1.282,109.49
13-08-2010,1.2799,109.78
12-08-2010,1.279,109.5
11-08-2010,1.3016,110.56
10-08-2010,1.3133,113.23
09-08-2010,1.3253,113.48
06-08-2010,1.3176,113.14
05-08-2010,1.3184,113.66
04-08-2010,1.3206,112.92
03-08-2010,1.3221,113.51
02-08-2010,1.3073,113.27
30-07-2010,1.3028,112.62
29-07-2010,1.3069,113.64
28-07-2010,1.2992,114.01
27-07-2010,1.3033,113.79
26-07-2010,1.2931,112.31
23-07-2010,1.2897,112.48
22-07-2010,1.285,111.57
21-07-2010,1.2817,111.52
20-07-2010,1.2844,111.5
19-07-2010,1.2957,112.84
16-07-2010,1.3,112.54
15-07-2010,1.2828,113.11
